Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
89,0:02,Humo,smoke,0.32,354820,"(492, 268, 1277, 720)"
90,0:03,Objeto,fire hydrant,0.74,1326,"(336, 414, 362, 465)"
90,0:03,Objeto,car,0.72,8308,"(305, 198, 439, 260)"
90,0:03,Objeto,truck,0.65,29430,"(1025, 189, 1243, 324)"
90,0:03,Objeto,car,0.47,1680,"(175, 64, 235, 92)"
90,0:03,Objeto,car,0.43,1860,"(815, 96, 875, 127)"
90,0:03,Humo,smoke,0.28,347434,"(497, 274, 1276, 720)"
91,0:03,Objeto,truck,0.62,29295,"(1025, 190, 1242, 325)"
91,0:03,Objeto,car,0.6,7920,"(321, 197, 453, 257)"
91,0:03,Objeto,fire hydrant,0.52,1326,"(336, 415, 362, 466)"
91,0:03,Objeto,car,0.48,1593,"(176, 65, 235, 92)"
91,0:03,Objeto,car,0.45,1736,"(809, 100, 871, 128)"
91,0:03,Humo,smoke,0.26,323232,"(498, 304, 1275, 720)"
92,0:03,Objeto,truck,0.59,29592,"(1025, 189, 1241, 326)"
92,0:03,Objeto,car,0.49,1450,"(176, 67, 234, 92)"
92,0:03,Objeto,car,0.49,1593,"(804, 101, 863, 128)"
92,0:03,Objeto,fire hydrant,0.44,1352,"(335, 416, 361, 468)"
92,0:03,Objeto,car,0.37,7280,"(335, 200, 465, 256)"
92,0:03,Humo,smoke,0.3,354246,"(492, 267, 1274, 720)"
93,0:03,Objeto,truck,0.63,29376,"(1025, 190, 1241, 326)"
93,0:03,Objeto,car,0.55,1740,"(799, 102, 859, 131)"
93,0:03,Objeto,car,0.41,6528,"(351, 201, 479, 252)"
93,0:03,Objeto,car,0.38,999,"(797, 104, 834, 131)"
93,0:03,Objeto,car,0.38,1508,"(177, 67, 235, 93)"
93,0:03,Humo,smoke,0.26,334412,"(506, 284, 1273, 720)"
94,0:03,Objeto,car,0.64,1860,"(792, 103, 852, 134)"
94,0:03,Objeto,truck,0.62,29240,"(1025, 190, 1240, 326)"
94,0:03,Objeto,car,0.51,6125,"(367, 199, 492, 248)"
94,0:03,Humo,smoke,0.26,326316,"(509, 294, 1275, 720)"
95,0:03,Objeto,truck,0.65,29240,"(1025, 190, 1240, 326)"
95,0:03,Objeto,car,0.65,1590,"(785, 105, 838, 135)"
95,0:03,Objeto,car,0.6,5580,"(380, 199, 504, 244)"
95,0:03,Objeto,car,0.37,1400,"(0, 303, 28, 353)"
95,0:03,Humo,smoke,0.27,315532,"(510, 307, 1274, 720)"
96,0:03,Objeto,car,0.7,1653,"(778, 106, 835, 135)"
96,0:03,Objeto,truck,0.63,29592,"(1024, 190, 1240, 327)"
96,0:03,Objeto,car,0.62,2585,"(0, 298, 47, 353)"
96,0:03,Objeto,car,0.62,6016,"(389, 200, 517, 247)"
96,0:03,Objeto,fire hydrant,0.42,1275,"(334, 419, 359, 470)"
96,0:03,Humo,smoke,0.32,317184,"(505, 307, 1273, 720)"
97,0:03,Objeto,car,0.66,1680,"(769, 107, 829, 135)"
